user_id,control_reward,bandit_reward,bandit_arm,cumulative_control_reward,cumulative_bandit_reward
1395.0,0,0,buy_one_get_one,226,469
1396.0,0,0,buy_one_get_one,226,469
1397.0,0,0,buy_one_get_one,226,469
1398.0,0,0,buy_one_get_one,226,469
1399.0,0,1,buy_one_get_one,226,470
1400.0,0,0,buy_one_get_one,226,470
1401.0,1,0,25%_off,227,470
1402.0,0,0,buy_one_get_one,227,470
1403.0,1,0,buy_one_get_one,228,470
1404.0,0,0,free_shipping,228,470
1405.0,0,0,buy_one_get_one,228,470
1406.0,0,0,buy_one_get_one,228,470
1407.0,0,1,buy_one_get_one,228,471
1408.0,0,1,buy_one_get_one,228,472
1409.0,0,0,buy_one_get_one,228,472
1410.0,0,1,buy_one_get_one,228,473
1411.0,0,0,buy_one_get_one,228,473
1412.0,0,0,free_shipping,228,473
1413.0,0,0,buy_one_get_one,228,473
1414.0,0,1,buy_one_get_one,228,474
1415.0,0,0,buy_one_get_one,228,474
1416.0,1,1,buy_one_get_one,229,475
1417.0,0,1,buy_one_get_one,229,476
1418.0,0,0,buy_one_get_one,229,476
1419.0,1,1,buy_one_get_one,230,477
1420.0,1,0,buy_one_get_one,231,477
1421.0,0,0,buy_one_get_one,231,477
1422.0,1,0,buy_one_get_one,232,477
1423.0,0,1,buy_one_get_one,232,478
1424.0,0,1,buy_one_get_one,232,479
1425.0,0,1,buy_one_get_one,232,480
1426.0,0,1,buy_one_get_one,232,481
1427.0,0,0,buy_one_get_one,232,481
1428.0,0,1,buy_one_get_one,232,482
1429.0,1,0,buy_one_get_one,233,482
1430.0,0,0,buy_one_get_one,233,482
1431.0,0,0,buy_one_get_one,233,482
1432.0,0,1,buy_one_get_one,233,483
1433.0,1,0,buy_one_get_one,234,483
1434.0,0,0,buy_one_get_one,234,483
1435.0,0,1,buy_one_get_one,234,484
1436.0,1,0,free_shipping,235,484
1437.0,0,0,buy_one_get_one,235,484
1438.0,1,0,buy_one_get_one,236,484
1439.0,0,1,buy_one_get_one,236,485
1440.0,0,1,buy_one_get_one,236,486
1441.0,0,0,buy_one_get_one,236,486
1442.0,0,0,25%_off,236,486
1443.0,0,0,buy_one_get_one,236,486
1444.0,0,1,buy_one_get_one,236,487
1445.0,0,0,buy_one_get_one,236,487
1446.0,0,1,buy_one_get_one,236,488
1447.0,0,1,buy_one_get_one,236,489
1448.0,0,0,buy_one_get_one,236,489
1449.0,0,0,buy_one_get_one,236,489
1450.0,0,0,buy_one_get_one,236,489
1451.0,0,1,buy_one_get_one,236,490
1452.0,0,1,buy_one_get_one,236,491
1453.0,0,0,buy_one_get_one,236,491
1454.0,0,0,buy_one_get_one,236,491
1455.0,0,0,buy_one_get_one,236,491
1456.0,0,0,buy_one_get_one,236,491
1457.0,0,0,buy_one_get_one,236,491
1458.0,0,1,buy_one_get_one,236,492
1459.0,0,0,buy_one_get_one,236,492
1460.0,0,0,buy_one_get_one,236,492
1461.0,0,0,buy_one_get_one,236,492
1462.0,0,1,buy_one_get_one,236,493
1463.0,0,0,buy_one_get_one,236,493
1464.0,0,0,10%_off,236,493
1465.0,0,0,buy_one_get_one,236,493
1466.0,1,1,buy_one_get_one,237,494
1467.0,0,0,buy_one_get_one,237,494
1468.0,0,1,buy_one_get_one,237,495
1469.0,1,0,buy_one_get_one,238,495
1470.0,0,0,buy_one_get_one,238,495
1471.0,0,1,buy_one_get_one,238,496
1472.0,0,1,buy_one_get_one,238,497
1473.0,0,0,buy_one_get_one,238,497
1474.0,1,0,buy_one_get_one,239,497
1475.0,0,0,buy_one_get_one,239,497
1476.0,1,1,buy_one_get_one,240,498
1477.0,0,0,buy_one_get_one,240,498
1478.0,0,1,buy_one_get_one,240,499
1479.0,0,0,buy_one_get_one,240,499
1480.0,0,0,buy_one_get_one,240,499
1481.0,0,0,buy_one_get_one,240,499
1482.0,0,0,buy_one_get_one,240,499
1483.0,0,1,buy_one_get_one,240,500
1484.0,0,0,buy_one_get_one,240,500
1485.0,0,1,buy_one_get_one,240,501
1486.0,0,0,buy_one_get_one,240,501
1487.0,0,1,buy_one_get_one,240,502
1488.0,0,1,buy_one_get_one,240,503
1489.0,0,1,buy_one_get_one,240,504
1490.0,0,0,buy_one_get_one,240,504
1491.0,1,1,buy_one_get_one,241,505
1492.0,0,1,buy_one_get_one,241,506
1493.0,0,1,buy_one_get_one,241,507
1494.0,0,0,buy_one_get_one,241,507
1495.0,0,0,buy_one_get_one,241,507
1496.0,1,1,buy_one_get_one,242,508
1497.0,0,1,buy_one_get_one,242,509
1498.0,0,0,buy_one_get_one,242,509
1499.0,0,0,buy_one_get_one,242,509
1500.0,0,0,10%_off,242,509
1501.0,1,0,buy_one_get_one,243,509
1502.0,0,0,buy_one_get_one,243,509
1503.0,0,0,buy_one_get_one,243,509
1504.0,0,1,buy_one_get_one,243,510
1505.0,0,1,buy_one_get_one,243,511
1506.0,0,1,buy_one_get_one,243,512
1507.0,0,0,free_shipping,243,512
1508.0,0,1,buy_one_get_one,243,513
1509.0,0,0,buy_one_get_one,243,513
1510.0,0,0,buy_one_get_one,243,513
1511.0,0,0,buy_one_get_one,243,513
1512.0,0,1,buy_one_get_one,243,514
1513.0,0,0,buy_one_get_one,243,514
1514.0,1,1,buy_one_get_one,244,515
1515.0,0,0,buy_one_get_one,244,515
1516.0,0,0,buy_one_get_one,244,515
1517.0,1,1,buy_one_get_one,245,516
1518.0,0,0,buy_one_get_one,245,516
1519.0,0,1,buy_one_get_one,245,517
1520.0,1,0,buy_one_get_one,246,517
1521.0,0,0,buy_one_get_one,246,517
1522.0,0,0,buy_one_get_one,246,517
1523.0,0,1,buy_one_get_one,246,518
1524.0,0,1,buy_one_get_one,246,519
1525.0,0,0,buy_one_get_one,246,519
1526.0,0,1,buy_one_get_one,246,520
1527.0,0,1,buy_one_get_one,246,521
1528.0,0,0,buy_one_get_one,246,521
1529.0,0,1,buy_one_get_one,246,522
1530.0,0,1,buy_one_get_one,246,523
1531.0,0,1,25%_off,246,524
1532.0,0,1,buy_one_get_one,246,525
1533.0,1,1,buy_one_get_one,247,526
1534.0,0,1,buy_one_get_one,247,527
1535.0,0,1,buy_one_get_one,247,528
1536.0,0,1,buy_one_get_one,247,529
1537.0,0,0,buy_one_get_one,247,529
1538.0,0,0,buy_one_get_one,247,529
1539.0,0,0,buy_one_get_one,247,529
1540.0,1,1,buy_one_get_one,248,530
1541.0,0,0,buy_one_get_one,248,530
1542.0,0,0,25%_off,248,530
1543.0,1,1,buy_one_get_one,249,531
1544.0,0,1,buy_one_get_one,249,532
1545.0,0,0,buy_one_get_one,249,532
1546.0,0,0,buy_one_get_one,249,532
1547.0,0,1,buy_one_get_one,249,533
1548.0,0,0,buy_one_get_one,249,533
1549.0,0,1,buy_one_get_one,249,534
1550.0,0,0,buy_one_get_one,249,534
1551.0,0,0,buy_one_get_one,249,534
1552.0,0,0,buy_one_get_one,249,534
1553.0,0,0,buy_one_get_one,249,534
1554.0,0,1,buy_one_get_one,249,535
1555.0,1,0,buy_one_get_one,250,535
1556.0,0,0,buy_one_get_one,250,535
1557.0,0,0,buy_one_get_one,250,535
1558.0,0,1,buy_one_get_one,250,536
1559.0,0,0,buy_one_get_one,250,536
1560.0,0,0,buy_one_get_one,250,536
1561.0,0,0,buy_one_get_one,250,536
1562.0,0,0,buy_one_get_one,250,536
1563.0,0,1,buy_one_get_one,250,537
1564.0,0,0,buy_one_get_one,250,537
1565.0,0,0,buy_one_get_one,250,537
1566.0,0,0,buy_one_get_one,250,537
1567.0,1,1,buy_one_get_one,251,538
1568.0,0,1,buy_one_get_one,251,539
1569.0,0,0,buy_one_get_one,251,539
1570.0,0,0,buy_one_get_one,251,539
1571.0,0,0,buy_one_get_one,251,539
1572.0,1,0,buy_one_get_one,252,539
1573.0,0,0,buy_one_get_one,252,539
1574.0,0,0,buy_one_get_one,252,539
1575.0,0,1,buy_one_get_one,252,540
1576.0,0,0,buy_one_get_one,252,540
1577.0,0,1,buy_one_get_one,252,541
1578.0,0,0,25%_off,252,541
1579.0,0,0,buy_one_get_one,252,541
1580.0,1,0,buy_one_get_one,253,541
1581.0,1,1,buy_one_get_one,254,542
1582.0,0,0,buy_one_get_one,254,542
1583.0,1,0,free_shipping,255,542
1584.0,0,1,buy_one_get_one,255,543
1585.0,0,1,25%_off,255,544
1586.0,1,0,25%_off,256,544
1587.0,0,1,buy_one_get_one,256,545
1588.0,1,0,25%_off,257,545
1589.0,0,0,buy_one_get_one,257,545
1590.0,1,1,25%_off,258,546
1591.0,0,0,buy_one_get_one,258,546
1592.0,0,1,buy_one_get_one,258,547
1593.0,0,1,buy_one_get_one,258,548
1594.0,0,0,buy_one_get_one,258,548
1595.0,0,0,buy_one_get_one,258,548
1596.0,0,1,buy_one_get_one,258,549
1597.0,0,0,buy_one_get_one,258,549
1598.0,0,1,buy_one_get_one,258,550
1599.0,0,0,25%_off,258,550
1600.0,0,1,buy_one_get_one,258,551
1601.0,0,1,buy_one_get_one,258,552
1602.0,1,0,buy_one_get_one,259,552
1603.0,1,1,buy_one_get_one,260,553
1604.0,0,1,buy_one_get_one,260,554
1605.0,0,0,buy_one_get_one,260,554
1606.0,0,0,buy_one_get_one,260,554
1607.0,0,0,buy_one_get_one,260,554
1608.0,0,0,buy_one_get_one,260,554
1609.0,0,1,buy_one_get_one,260,555
1610.0,0,0,buy_one_get_one,260,555
1611.0,1,0,buy_one_get_one,261,555
1612.0,0,1,buy_one_get_one,261,556
1613.0,0,1,buy_one_get_one,261,557
1614.0,0,0,buy_one_get_one,261,557
1615.0,0,1,buy_one_get_one,261,558
1616.0,0,0,25%_off,261,558
1617.0,1,1,buy_one_get_one,262,559
1618.0,0,0,buy_one_get_one,262,559
1619.0,0,0,buy_one_get_one,262,559
1620.0,1,0,buy_one_get_one,263,559
1621.0,0,1,buy_one_get_one,263,560
1622.0,0,1,buy_one_get_one,263,561
1623.0,0,1,buy_one_get_one,263,562
1624.0,0,0,buy_one_get_one,263,562
1625.0,0,0,buy_one_get_one,263,562
1626.0,0,0,buy_one_get_one,263,562
1627.0,1,1,buy_one_get_one,264,563
1628.0,0,0,buy_one_get_one,264,563
1629.0,0,0,buy_one_get_one,264,563
1630.0,0,1,buy_one_get_one,264,564
1631.0,0,0,buy_one_get_one,264,564
1632.0,0,1,buy_one_get_one,264,565
1633.0,1,1,buy_one_get_one,265,566
1634.0,0,0,buy_one_get_one,265,566
1635.0,0,1,buy_one_get_one,265,567
1636.0,1,0,buy_one_get_one,266,567
1637.0,0,1,buy_one_get_one,266,568
1638.0,1,1,buy_one_get_one,267,569
1639.0,0,0,buy_one_get_one,267,569
1640.0,0,0,buy_one_get_one,267,569
1641.0,0,0,buy_one_get_one,267,569
1642.0,0,0,buy_one_get_one,267,569
1643.0,0,1,buy_one_get_one,267,570
1644.0,0,0,buy_one_get_one,267,570
1645.0,0,1,buy_one_get_one,267,571
1646.0,0,1,buy_one_get_one,267,572
1647.0,0,1,buy_one_get_one,267,573
1648.0,0,1,buy_one_get_one,267,574
1649.0,0,1,buy_one_get_one,267,575
1650.0,0,0,buy_one_get_one,267,575
1651.0,0,0,buy_one_get_one,267,575
1652.0,0,0,buy_one_get_one,267,575
1653.0,0,0,buy_one_get_one,267,575
1654.0,0,1,buy_one_get_one,267,576
1655.0,0,0,buy_one_get_one,267,576
1656.0,1,0,buy_one_get_one,268,576
1657.0,1,0,buy_one_get_one,269,576
1658.0,0,1,buy_one_get_one,269,577
1659.0,0,0,free_shipping,269,577
1660.0,0,1,buy_one_get_one,269,578
1661.0,0,1,buy_one_get_one,269,579
1662.0,0,0,buy_one_get_one,269,579
1663.0,0,0,buy_one_get_one,269,579
1664.0,0,0,buy_one_get_one,269,579
1665.0,1,1,buy_one_get_one,270,580
1666.0,0,1,buy_one_get_one,270,581
1667.0,1,0,buy_one_get_one,271,581
1668.0,0,0,buy_one_get_one,271,581
1669.0,0,0,buy_one_get_one,271,581
1670.0,0,1,25%_off,271,582
1671.0,0,1,buy_one_get_one,271,583
1672.0,0,0,buy_one_get_one,271,583
1673.0,0,1,buy_one_get_one,271,584
1674.0,0,0,buy_one_get_one,271,584
1675.0,1,1,buy_one_get_one,272,585
1676.0,1,0,buy_one_get_one,273,585
1677.0,0,0,buy_one_get_one,273,585
1678.0,0,1,buy_one_get_one,273,586
1679.0,0,0,buy_one_get_one,273,586
1680.0,0,0,buy_one_get_one,273,586
1681.0,0,1,buy_one_get_one,273,587
1682.0,0,1,buy_one_get_one,273,588
1683.0,0,0,buy_one_get_one,273,588
1684.0,0,0,buy_one_get_one,273,588
1685.0,0,0,buy_one_get_one,273,588
1686.0,0,1,buy_one_get_one,273,589
1687.0,1,0,buy_one_get_one,274,589
1688.0,0,0,buy_one_get_one,274,589
1689.0,0,1,buy_one_get_one,274,590
1690.0,0,0,buy_one_get_one,274,590
1691.0,0,0,buy_one_get_one,274,590
1692.0,1,1,buy_one_get_one,275,591
1693.0,1,0,buy_one_get_one,276,591
1694.0,0,1,buy_one_get_one,276,592
1695.0,0,0,buy_one_get_one,276,592
1696.0,0,1,buy_one_get_one,276,593
1697.0,1,0,buy_one_get_one,277,593
1698.0,0,1,buy_one_get_one,277,594
1699.0,0,0,buy_one_get_one,277,594
1700.0,0,1,buy_one_get_one,277,595
1701.0,0,1,buy_one_get_one,277,596
1702.0,0,1,buy_one_get_one,277,597
1703.0,0,1,buy_one_get_one,277,598
1704.0,0,0,buy_one_get_one,277,598
1705.0,1,0,buy_one_get_one,278,598
1706.0,0,1,buy_one_get_one,278,599
1707.0,0,1,buy_one_get_one,278,600
1708.0,0,0,buy_one_get_one,278,600
1709.0,0,1,buy_one_get_one,278,601
1710.0,1,0,buy_one_get_one,279,601
1711.0,0,0,buy_one_get_one,279,601
1712.0,1,1,buy_one_get_one,280,602
1713.0,0,0,buy_one_get_one,280,602
1714.0,0,1,25%_off,280,603
1715.0,0,0,buy_one_get_one,280,603
1716.0,0,0,buy_one_get_one,280,603
1717.0,0,1,buy_one_get_one,280,604
1718.0,1,0,buy_one_get_one,281,604
1719.0,0,0,buy_one_get_one,281,604
1720.0,0,0,buy_one_get_one,281,604
1721.0,1,0,buy_one_get_one,282,604
1722.0,1,0,buy_one_get_one,283,604
1723.0,0,0,buy_one_get_one,283,604
1724.0,0,1,buy_one_get_one,283,605
1725.0,0,1,buy_one_get_one,283,606
1726.0,0,0,buy_one_get_one,283,606
1727.0,0,1,buy_one_get_one,283,607
1728.0,0,0,buy_one_get_one,283,607
1729.0,0,0,buy_one_get_one,283,607
1730.0,0,0,buy_one_get_one,283,607
1731.0,0,1,buy_one_get_one,283,608
1732.0,0,1,buy_one_get_one,283,609
1733.0,0,0,buy_one_get_one,283,609
1734.0,1,1,buy_one_get_one,284,610
1735.0,0,0,buy_one_get_one,284,610
1736.0,0,0,buy_one_get_one,284,610
1737.0,0,1,buy_one_get_one,284,611
1738.0,0,0,buy_one_get_one,284,611
1739.0,0,1,buy_one_get_one,284,612
1740.0,0,1,buy_one_get_one,284,613
1741.0,0,0,buy_one_get_one,284,613
1742.0,0,0,buy_one_get_one,284,613
1743.0,0,0,buy_one_get_one,284,613
1744.0,0,0,buy_one_get_one,284,613
1745.0,0,0,buy_one_get_one,284,613
1746.0,0,0,buy_one_get_one,284,613
1747.0,0,0,25%_off,284,613
1748.0,0,1,buy_one_get_one,284,614
1749.0,0,0,buy_one_get_one,284,614
1750.0,0,0,buy_one_get_one,284,614
1751.0,0,0,buy_one_get_one,284,614
1752.0,1,0,25%_off,285,614
1753.0,0,0,25%_off,285,614
1754.0,0,0,buy_one_get_one,285,614
1755.0,0,0,buy_one_get_one,285,614
1756.0,1,1,buy_one_get_one,286,615
1757.0,0,0,buy_one_get_one,286,615
1758.0,0,1,buy_one_get_one,286,616
1759.0,0,1,25%_off,286,617
1760.0,1,0,buy_one_get_one,287,617
1761.0,0,1,buy_one_get_one,287,618
1762.0,0,0,buy_one_get_one,287,618
1763.0,0,0,buy_one_get_one,287,618
1764.0,1,0,buy_one_get_one,288,618
1765.0,0,1,buy_one_get_one,288,619
1766.0,0,1,buy_one_get_one,288,620
1767.0,0,0,buy_one_get_one,288,620
1768.0,0,1,buy_one_get_one,288,621
1769.0,0,1,buy_one_get_one,288,622
1770.0,0,0,buy_one_get_one,288,622
1771.0,0,1,buy_one_get_one,288,623
1772.0,0,0,buy_one_get_one,288,623
1773.0,0,0,buy_one_get_one,288,623
1774.0,0,1,buy_one_get_one,288,624
1775.0,0,0,buy_one_get_one,288,624
1776.0,0,0,buy_one_get_one,288,624
1777.0,0,0,buy_one_get_one,288,624
1778.0,1,0,buy_one_get_one,289,624
1779.0,1,0,buy_one_get_one,290,624
1780.0,0,0,buy_one_get_one,290,624
1781.0,0,1,buy_one_get_one,290,625
1782.0,0,0,buy_one_get_one,290,625
1783.0,0,1,buy_one_get_one,290,626
1784.0,0,0,buy_one_get_one,290,626
1785.0,0,0,buy_one_get_one,290,626
1786.0,0,1,buy_one_get_one,290,627
1787.0,0,1,buy_one_get_one,290,628
1788.0,0,0,buy_one_get_one,290,628
1789.0,0,0,buy_one_get_one,290,628
1790.0,0,0,buy_one_get_one,290,628
1791.0,0,1,buy_one_get_one,290,629
1792.0,0,0,buy_one_get_one,290,629
1793.0,0,0,buy_one_get_one,290,629
1794.0,0,1,buy_one_get_one,290,630
1795.0,0,1,buy_one_get_one,290,631
1796.0,1,0,free_shipping,291,631
1797.0,1,1,buy_one_get_one,292,632
1798.0,0,0,free_shipping,292,632
1799.0,0,0,buy_one_get_one,292,632
1800.0,1,0,buy_one_get_one,293,632
1801.0,0,0,buy_one_get_one,293,632
1802.0,0,1,buy_one_get_one,293,633
1803.0,0,0,buy_one_get_one,293,633
1804.0,0,0,buy_one_get_one,293,633
1805.0,0,0,buy_one_get_one,293,633
1806.0,0,0,buy_one_get_one,293,633
1807.0,1,0,buy_one_get_one,294,633
1808.0,0,0,buy_one_get_one,294,633
1809.0,0,0,buy_one_get_one,294,633
1810.0,0,1,buy_one_get_one,294,634
1811.0,0,0,buy_one_get_one,294,634
1812.0,1,0,buy_one_get_one,295,634
1813.0,0,0,buy_one_get_one,295,634
1814.0,1,1,buy_one_get_one,296,635
1815.0,0,1,buy_one_get_one,296,636
1816.0,1,1,buy_one_get_one,297,637
1817.0,0,0,25%_off,297,637
1818.0,1,0,buy_one_get_one,298,637
1819.0,0,0,buy_one_get_one,298,637
1820.0,0,0,25%_off,298,637
1821.0,0,0,buy_one_get_one,298,637
1822.0,0,1,buy_one_get_one,298,638
1823.0,0,0,buy_one_get_one,298,638
1824.0,0,0,buy_one_get_one,298,638
1825.0,0,1,buy_one_get_one,298,639
1826.0,0,0,buy_one_get_one,298,639
1827.0,0,0,buy_one_get_one,298,639
1828.0,0,0,buy_one_get_one,298,639
1829.0,0,0,buy_one_get_one,298,639
1830.0,0,0,buy_one_get_one,298,639
1831.0,0,1,buy_one_get_one,298,640
1832.0,1,0,buy_one_get_one,299,640
1833.0,0,0,buy_one_get_one,299,640
1834.0,0,0,buy_one_get_one,299,640
1835.0,0,0,buy_one_get_one,299,640
1836.0,0,1,buy_one_get_one,299,641
1837.0,0,1,buy_one_get_one,299,642
1838.0,0,0,buy_one_get_one,299,642
1839.0,1,0,buy_one_get_one,300,642
1840.0,0,0,buy_one_get_one,300,642
1841.0,0,0,buy_one_get_one,300,642
1842.0,0,1,buy_one_get_one,300,643
1843.0,1,0,buy_one_get_one,301,643
1844.0,0,0,buy_one_get_one,301,643
1845.0,1,0,buy_one_get_one,302,643
1846.0,0,0,buy_one_get_one,302,643
1847.0,1,0,buy_one_get_one,303,643
1848.0,0,1,buy_one_get_one,303,644
1849.0,0,0,buy_one_get_one,303,644
1850.0,0,1,buy_one_get_one,303,645
1851.0,0,1,buy_one_get_one,303,646
1852.0,0,1,buy_one_get_one,303,647
1853.0,0,1,buy_one_get_one,303,648
1854.0,1,1,buy_one_get_one,304,649
1855.0,0,1,buy_one_get_one,304,650
1856.0,0,1,25%_off,304,651
1857.0,0,1,buy_one_get_one,304,652
1858.0,0,0,buy_one_get_one,304,652
1859.0,0,0,buy_one_get_one,304,652
1860.0,0,1,buy_one_get_one,304,653
1861.0,0,1,buy_one_get_one,304,654
1862.0,0,0,buy_one_get_one,304,654
1863.0,0,0,buy_one_get_one,304,654
1864.0,0,0,buy_one_get_one,304,654
1865.0,0,1,buy_one_get_one,304,655
1866.0,0,1,buy_one_get_one,304,656
1867.0,0,0,buy_one_get_one,304,656
1868.0,0,1,buy_one_get_one,304,657
1869.0,0,0,buy_one_get_one,304,657
1870.0,0,0,buy_one_get_one,304,657
1871.0,0,0,buy_one_get_one,304,657
1872.0,0,0,buy_one_get_one,304,657
1873.0,1,0,buy_one_get_one,305,657
1874.0,0,1,buy_one_get_one,305,658
1875.0,0,1,buy_one_get_one,305,659
1876.0,0,0,buy_one_get_one,305,659
1877.0,0,1,buy_one_get_one,305,660
1878.0,0,1,buy_one_get_one,305,661
1879.0,0,0,buy_one_get_one,305,661
1880.0,1,1,buy_one_get_one,306,662
1881.0,0,0,buy_one_get_one,306,662
1882.0,0,1,buy_one_get_one,306,663
1883.0,0,0,buy_one_get_one,306,663
1884.0,0,1,buy_one_get_one,306,664
1885.0,0,1,buy_one_get_one,306,665
1886.0,0,0,buy_one_get_one,306,665
1887.0,1,0,buy_one_get_one,307,665
1888.0,0,1,buy_one_get_one,307,666
1889.0,0,1,buy_one_get_one,307,667
1890.0,0,1,buy_one_get_one,307,668
1891.0,0,0,buy_one_get_one,307,668
1892.0,1,0,buy_one_get_one,308,668
1893.0,0,0,buy_one_get_one,308,668
1894.0,0,0,10%_off,308,668
1895.0,0,0,buy_one_get_one,308,668
1896.0,1,1,buy_one_get_one,309,669
1897.0,1,1,buy_one_get_one,310,670
1898.0,0,1,buy_one_get_one,310,671
1899.0,0,0,buy_one_get_one,310,671
1900.0,0,0,25%_off,310,671
1901.0,1,1,buy_one_get_one,311,672
1902.0,1,0,buy_one_get_one,312,672
1903.0,0,1,buy_one_get_one,312,673
1904.0,0,0,buy_one_get_one,312,673
1905.0,0,0,buy_one_get_one,312,673
1906.0,1,0,buy_one_get_one,313,673
1907.0,0,0,25%_off,313,673
1908.0,0,0,buy_one_get_one,313,673
1909.0,1,1,25%_off,314,674
1910.0,0,1,buy_one_get_one,314,675
1911.0,1,1,buy_one_get_one,315,676
1912.0,0,1,buy_one_get_one,315,677
1913.0,0,0,buy_one_get_one,315,677
1914.0,0,0,buy_one_get_one,315,677
1915.0,0,1,buy_one_get_one,315,678
1916.0,1,0,buy_one_get_one,316,678
1917.0,0,1,buy_one_get_one,316,679
1918.0,0,0,buy_one_get_one,316,679
1919.0,0,1,buy_one_get_one,316,680
1920.0,0,0,buy_one_get_one,316,680
1921.0,0,0,buy_one_get_one,316,680
1922.0,0,0,buy_one_get_one,316,680
1923.0,0,0,buy_one_get_one,316,680
1924.0,0,0,buy_one_get_one,316,680
1925.0,0,1,buy_one_get_one,316,681
1926.0,1,1,buy_one_get_one,317,682
1927.0,1,1,buy_one_get_one,318,683
1928.0,0,1,buy_one_get_one,318,684
1929.0,0,0,buy_one_get_one,318,684
1930.0,0,0,buy_one_get_one,318,684
1931.0,1,0,buy_one_get_one,319,684
1932.0,0,0,buy_one_get_one,319,684
1933.0,0,0,buy_one_get_one,319,684
1934.0,0,1,buy_one_get_one,319,685
1935.0,0,0,buy_one_get_one,319,685
1936.0,0,0,buy_one_get_one,319,685
1937.0,1,0,25%_off,320,685
1938.0,1,0,25%_off,321,685
1939.0,0,0,buy_one_get_one,321,685
1940.0,0,0,buy_one_get_one,321,685
1941.0,0,0,buy_one_get_one,321,685
1942.0,0,1,buy_one_get_one,321,686
1943.0,0,0,buy_one_get_one,321,686
1944.0,0,0,25%_off,321,686
1945.0,0,0,buy_one_get_one,321,686
1946.0,0,0,25%_off,321,686
1947.0,1,0,buy_one_get_one,322,686
1948.0,1,0,buy_one_get_one,323,686
1949.0,0,0,buy_one_get_one,323,686
1950.0,1,1,buy_one_get_one,324,687
1951.0,0,0,buy_one_get_one,324,687
1952.0,0,0,buy_one_get_one,324,687
1953.0,0,0,buy_one_get_one,324,687
1954.0,0,0,25%_off,324,687
1955.0,0,0,buy_one_get_one,324,687
1956.0,0,0,buy_one_get_one,324,687
1957.0,0,0,buy_one_get_one,324,687
1958.0,0,0,free_shipping,324,687
1959.0,0,0,buy_one_get_one,324,687
1960.0,0,1,buy_one_get_one,324,688
1961.0,0,1,buy_one_get_one,324,689
1962.0,0,0,buy_one_get_one,324,689
1963.0,0,0,buy_one_get_one,324,689
1964.0,0,1,buy_one_get_one,324,690
1965.0,0,0,buy_one_get_one,324,690
1966.0,0,1,buy_one_get_one,324,691
1967.0,1,1,buy_one_get_one,325,692
1968.0,0,0,buy_one_get_one,325,692
1969.0,0,0,buy_one_get_one,325,692
1970.0,0,1,buy_one_get_one,325,693
1971.0,0,0,buy_one_get_one,325,693
1972.0,0,1,buy_one_get_one,325,694
1973.0,0,0,buy_one_get_one,325,694
1974.0,0,1,buy_one_get_one,325,695
1975.0,0,0,buy_one_get_one,325,695
1976.0,0,1,buy_one_get_one,325,696
1977.0,0,0,buy_one_get_one,325,696
1978.0,0,1,buy_one_get_one,325,697
1979.0,0,0,25%_off,325,697
1980.0,0,0,buy_one_get_one,325,697
1981.0,0,0,buy_one_get_one,325,697
1982.0,0,0,buy_one_get_one,325,697
1983.0,0,0,buy_one_get_one,325,697
1984.0,0,0,buy_one_get_one,325,697
1985.0,0,0,buy_one_get_one,325,697
1986.0,0,0,buy_one_get_one,325,697
1987.0,0,0,buy_one_get_one,325,697
1988.0,0,1,buy_one_get_one,325,698
1989.0,0,0,buy_one_get_one,325,698
1990.0,0,0,buy_one_get_one,325,698
1991.0,0,1,buy_one_get_one,325,699
1992.0,0,0,buy_one_get_one,325,699
1993.0,0,0,buy_one_get_one,325,699
1994.0,0,0,buy_one_get_one,325,699
1995.0,0,0,buy_one_get_one,325,699
1996.0,0,0,buy_one_get_one,325,699
1997.0,0,1,buy_one_get_one,325,700
1998.0,0,0,buy_one_get_one,325,700
1999.0,0,1,buy_one_get_one,325,701
2000.0,0,1,buy_one_get_one,325,702
2001.0,0,0,buy_one_get_one,325,702
2002.0,1,0,buy_one_get_one,326,702
2003.0,0,1,buy_one_get_one,326,703
2004.0,0,0,buy_one_get_one,326,703
2005.0,0,0,25%_off,326,703
2006.0,1,0,buy_one_get_one,327,703
2007.0,0,0,buy_one_get_one,327,703
2008.0,1,0,buy_one_get_one,328,703
2009.0,0,0,buy_one_get_one,328,703
2010.0,0,0,buy_one_get_one,328,703
2011.0,0,0,buy_one_get_one,328,703
2012.0,0,1,buy_one_get_one,328,704
2013.0,0,1,buy_one_get_one,328,705
2014.0,0,0,buy_one_get_one,328,705
2015.0,0,0,buy_one_get_one,328,705
2016.0,0,1,buy_one_get_one,328,706
2017.0,1,1,buy_one_get_one,329,707
2018.0,0,1,buy_one_get_one,329,708
2019.0,0,1,buy_one_get_one,329,709
2020.0,0,0,buy_one_get_one,329,709
2021.0,0,1,buy_one_get_one,329,710
2022.0,0,0,25%_off,329,710
2023.0,0,0,buy_one_get_one,329,710
2024.0,0,0,buy_one_get_one,329,710
2025.0,0,0,buy_one_get_one,329,710
2026.0,0,0,buy_one_get_one,329,710
2027.0,0,0,buy_one_get_one,329,710
2028.0,1,1,buy_one_get_one,330,711
2029.0,0,1,buy_one_get_one,330,712
2030.0,1,0,25%_off,331,712
2031.0,0,0,buy_one_get_one,331,712
2032.0,0,0,buy_one_get_one,331,712
2033.0,0,0,buy_one_get_one,331,712
2034.0,0,1,buy_one_get_one,331,713
2035.0,0,1,buy_one_get_one,331,714
